name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Agartala, TR, India",2025-02-23T19:00:00,69.8,69.8,66.2,88.35,0,0,,0,0,6.5,3.4,80,1016,0,2.5,0,0,0,10,Clear,clear-night,"42724099999,VEAT"
"Agartala, TR, India",2025-02-23T20:00:00,69.2,69.2,66.5,91.13,0,0,,0,0,7.8,0,353.5,1016.4,7.8,1.2,0,0,0,10,Clear,clear-night,42724099999
"Agartala, TR, India",2025-02-23T21:00:00,70.6,70.6,61.6,73.19,0,0,,0,0,12.3,4.9,1.4,1017,8.3,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-02-23T22:00:00,69.7,69.7,62.9,78.9,0,0,,0,0,12.8,4.7,18.6,1017,1.1,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-02-23T23:00:00,65.9,65.9,64.1,93.92,0,0,,0,0,11,0,35.9,1016.4,7.8,1.3,0,0,0,10,Clear,clear-night,"42724099999,41933099999"
"Agartala, TR, India",2025-02-24T00:00:00,66.5,66.5,63.1,88.76,0,0,,0,0,7.8,4,43.8,1017,0.5,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-02-24T01:00:00,66.3,66.3,63.1,89.31,0,0,,0,0,7.6,4,39.8,1016,1.2,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-02-24T02:00:00,65,65,64,96.75,0,0,,0,0,7.2,0,35,1015.5,30,1.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"42724099999,41915099999,41933099999"
"Agartala, TR, India",2025-02-24T03:00:00,66.6,66.6,63.1,88.21,0,0,,0,0,6.9,3.8,34,1016,0.2,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-02-24T04:00:00,63.6,63.6,59.4,86.38,0,0,,0,0,6.7,3.8,38.7,1016,0,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-02-24T05:00:00,62.9,62.9,62.2,97.6,0,0,,0,0,6.7,0,1,1016.9,32.8,1.3,0,0,0,10,Partially cloudy,partly-cloudy-night,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-02-24T06:00:00,64.4,64.4,62.6,93.88,0,0,,0,0,5.8,0,0,1017,27.6,0.6,0,0,0,10,Partially cloudy,fog,"42724099999,VEAT"
"Agartala, TR, India",2025-02-24T07:00:00,66.2,66.2,62.6,88.19,0,0,,0,0,8.1,5.8,60,1018,0,1.2,22,0.1,0,10,Clear,clear-day,"42724099999,VEAT"
"Agartala, TR, India",2025-02-24T08:00:00,70.1,70.1,62.7,77.38,0,0,,0,0,7.2,3.8,31,1018.9,0,1.3,207,0.7,2,10,Clear,clear-day,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-02-24T09:00:00,75.2,75.2,60.8,60.93,0,0,,0,0,7.2,4.7,10,1019,0,1.9,439,1.6,4,10,Clear,clear-day,"42724099999,VEAT"
"Agartala, TR, India",2025-02-24T10:00:00,78.8,78.8,60.8,54.08,0,0,,0,0,6.9,8.1,350,1019,0,2.5,642,2.3,6,10,Clear,clear-day,"42724099999,VEAT"
"Agartala, TR, India",2025-02-24T11:00:00,82,82.7,61.1,49.14,0,0,,0,0,6.3,3.9,13,1018,0,2.8,793,2.9,8,10,Clear,clear-day,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-02-24T12:00:00,82.4,82.9,60.8,48.09,0,0,,0,0,7.8,8.1,330,1017,0,3.1,878,3.2,9,10,Clear,clear-day,"42724099999,VEAT"
"Agartala, TR, India",2025-02-24T13:00:00,84.2,84.4,60.8,45.37,0,0,,0,0,8.9,8.1,10,1015,0,3.1,892,3.2,9,10,Clear,clear-day,"42724099999,VEAT"
"Agartala, TR, India",2025-02-24T14:00:00,84.3,85.1,62.4,47.86,0,0,,0,0,8.7,5,30,1014.4,30,3.1,831,3,8,10,Partially cloudy,partly-cloudy-day,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-02-24T15:00:00,84.2,85,62.6,48.35,0,0,,0,0,8.5,6.9,350,1014,0,3.7,700,2.5,7,10,Clear,clear-day,"42724099999,VEAT"
"Agartala, TR, India",2025-02-24T16:00:00,82.4,83.4,62.6,51.25,0,0,,0,0,7.6,5.8,10,1014,0,3.7,509,1.8,5,10,Clear,clear-day,"42724099999,VEAT"
"Agartala, TR, India",2025-02-24T17:00:00,78.8,78.8,65.9,64.55,0,0,,0,0,7.6,1.6,40,1014.2,10,2.8,279,1,3,10,Clear,clear-day,"42724099999,41915099999,41933099999,VEAT"
"Agartala, TR, India",2025-02-24T18:00:00,75.2,75.2,66.2,73.63,0,0,,0,0,4.5,0,0,1015,0,3.1,56,0.2,0,10,Clear,clear-night,"42724099999,VEAT"
"Agartala, TR, India",2025-02-24T19:00:00,71.6,71.6,68,88.44,0,0,,0,0,2.9,4.7,40,1015,0,2.5,0,0,0,10,Clear,clear-night,"42724099999,VEAT"
"Agartala, TR, India",2025-02-24T20:00:00,69.8,69.8,65.7,86.78,0,0,,0,0,3.1,0,0,1015.5,0,2.5,0,0,0,10,Clear,clear-night,"42724099999,41933099999,VEAT"
"Agartala, TR, India",2025-02-24T21:00:00,70.2,70.2,45,40.39,0,0,,0,0,2.7,2.5,8.9,1017,0,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-02-24T22:00:00,68.8,68.8,45.2,42.72,0,0,,0,0,3.4,3.6,343.3,1017,0,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-02-24T23:00:00,67.9,67.9,65.3,91.55,0,0,,0,0,4,0,359.5,1017.7,0,1.3,0,0,0,10,Clear,clear-night,"42724099999,41933099999"
"Agartala, TR, India",2025-02-25T00:00:00,67.4,67.4,45.2,44.89,0,0,,0,0,4.3,4.3,9.9,1017,0,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-02-25T01:00:00,67.2,67.2,45,44.86,0,0,,0,0,4.5,4.5,30.5,1017,0,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-02-25T02:00:00,66.6,66.6,45,45.7,0,0,,0,0,5.6,5.6,34.1,1016,0,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-02-25T03:00:00,65.6,65.6,44.7,46.8,0,0,,0,0,7.8,6.3,41.8,1016,0,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-02-25T04:00:00,64.3,64.3,44.3,48.24,0,0,,0,0,12.3,6.7,34.8,1016,0,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-02-25T05:00:00,60.7,60.7,58.9,93.79,0,0,,0,0,10.1,0,0,1017,0,1.9,0,0,0,10,Clear,clear-night,VEAT
"Agartala, TR, India",2025-02-25T06:00:00,64.3,64.3,57.1,77.46,0,0,,0,0,4.9,4.7,120,1018,0,1.9,0,0,0,10,Clear,clear-day,VEAT
"Agartala, TR, India",2025-02-25T07:00:00,67.9,67.9,60.7,77.76,0,0,,0,0,4.7,3.4,120,1018,0,2.5,24,0.1,0,10,Clear,clear-day,VEAT
"Agartala, TR, India",2025-02-25T08:00:00,76.9,76.9,55.3,47.27,0,0,,0,0,4.9,3.4,150,1019,0,3.1,216,0.8,2,10,Clear,clear-day,VEAT
"Agartala, TR, India",2025-02-25T09:00:00,84.1,83.4,57.1,39.88,0,0,,0,0,3.8,0,0,1019,0,3.1,453,1.6,5,10,Clear,clear-day,VEAT
"Agartala, TR, India",2025-02-25T10:00:00,84.1,83,55.3,37.37,0,0,,0,0,5.6,6.9,300,1019,0,3.1,660,2.4,7,10,Clear,clear-day,VEAT
"Agartala, TR, India",2025-02-25T11:00:00,85.9,83.8,51.7,30.92,0,0,,0,0,8.9,6.9,310,1018,0,3.1,814,2.9,8,10,Clear,clear-day,VEAT
"Agartala, TR, India",2025-02-25T12:00:00,87.7,85,49.9,27.31,0,0,,0,0,9.8,9.2,350,1018,0,3.1,902,3.2,9,10,Clear,clear-day,VEAT
"Agartala, TR, India",2025-02-25T13:00:00,87.7,85,49.9,27.31,0,0,,0,0,10.5,4.7,10,1017,0,3.1,909,3.3,9,10,Clear,clear-day,VEAT
"Agartala, TR, India",2025-02-25T14:00:00,85.9,84.1,53.5,33.03,0,0,,0,0,9.8,6.9,20,1016,0,3.1,844,3,8,10,Clear,clear-day,VEAT
"Agartala, TR, India",2025-02-25T15:00:00,84.1,83.4,57.1,39.88,0,0,,0,0,9.6,4.7,10,1015,25,3.1,707,2.5,7,10,Partially cloudy,partly-cloudy-day,VEAT
"Agartala, TR, India",2025-02-25T16:00:00,80.5,81.4,60.7,50.97,0,0,,0,0,8.5,4.7,360,1016,25,3.1,507,1.8,5,10,Partially cloudy,partly-cloudy-day,VEAT
"Agartala, TR, India",2025-02-25T17:00:00,78.7,78.7,64.3,61.38,0,0,,0,0,8.7,4.7,350,1016,25,2.5,281,1,3,10,Partially cloudy,partly-cloudy-day,VEAT
"Agartala, TR, India",2025-02-25T18:00:00,76.9,76.9,66.1,69.35,0,0,,0,0,4.3,4.7,20,1017,25,2.5,49,0.2,0,10,Partially cloudy,partly-cloudy-night,VEAT
"Agartala, TR, India",2025-02-25T19:00:00,75.1,75.1,66.1,73.62,0,0,,0,0,3.6,3.4,50,1018,25,2.5,0,0,0,10,Partially cloudy,partly-cloudy-night,VEAT
"Agartala, TR, India",2025-02-25T20:00:00,72.1,72.1,45.2,38.26,0,0,,0,0,6,6,354.2,1018,68,15,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"Agartala, TR, India",2025-02-25T21:00:00,69.3,69.3,44.5,40.8,0,0,,0,0,4.7,4.5,15.2,1019,7.9,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-02-25T22:00:00,68.6,68.6,43.2,39.86,0,0,,0,0,3.8,3.8,50.7,1019,14.8,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-02-25T23:00:00,67.9,67.9,42.9,40.3,0,0,,0,0,5.1,5.1,22.8,1019,88.6,15,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"Agartala, TR, India",2025-02-26T00:00:00,66.1,66.1,43.4,43.78,0,0,,0,0,10.3,6.7,19.7,1019,4.8,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-02-26T01:00:00,64.3,64.3,42.9,45.65,0,0,,0,0,9.8,6.3,24,1018,0,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-02-26T02:00:00,63.1,63.1,42,46.09,0,0,,0,0,8.7,5.8,29.3,1018,0,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-02-26T03:00:00,62.3,62.3,40.7,45.03,0,0,,0,0,4.9,4.7,35.1,1017,0,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-02-26T04:00:00,61.6,61.6,39.6,44.29,0,0,,0,0,4.5,4.5,35.1,1017,0,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-02-26T05:00:00,60.7,60.7,58.9,93.79,0,0,,0,0,4.3,0,0,1017,25,1.9,0,0,0,10,Partially cloudy,partly-cloudy-night,VEAT
"Agartala, TR, India",2025-02-26T06:00:00,60.7,60.7,58.9,93.79,0,0,,0,0,3.8,0,0,1018,5,1.2,0,0,0,10,Clear,clear-day,VEAT
"Agartala, TR, India",2025-02-26T07:00:00,66.1,66.1,60.7,82.75,0,0,,0,0,4.7,0,0,1019,3.7,1.2,26,0.1,0,10,Clear,clear-day,VEAT
"Agartala, TR, India",2025-02-26T08:00:00,73.3,73.3,60.7,64.71,0,0,,0,0,4.9,3.4,350,1020,22.4,1.9,225,0.8,2,10,Partially cloudy,partly-cloudy-day,VEAT
"Agartala, TR, India",2025-02-26T09:00:00,76.9,76.9,58.9,53.82,0,0,,0,0,4.5,4.7,20,1020,3.6,1.9,459,1.7,5,10,Clear,clear-day,VEAT
"Agartala, TR, India",2025-02-26T10:00:00,78.7,78.7,57.1,47.54,0,0,,0,0,3.6,5.8,320,1019,0,1.9,671,2.4,7,10,Clear,clear-day,VEAT
"Agartala, TR, India",2025-02-26T11:00:00,82.3,81.7,55.3,39.6,0,0,,0,0,2.5,9.2,330,1018,0,1.9,824,3,8,10,Clear,clear-day,VEAT
"Agartala, TR, India",2025-02-26T12:00:00,84.1,82.7,53.5,34.99,0,0,,0,0,2.7,9.2,320,1017,0,2.5,911,3.3,9,10,Clear,clear-day,VEAT
"Agartala, TR, India",2025-02-26T13:00:00,85.9,84.1,53.5,33.03,0,0,,0,0,3.4,9.2,320,1016,0,2.5,922,3.3,9,10,Clear,clear-day,VEAT
"Agartala, TR, India",2025-02-26T14:00:00,85.9,84.5,55.3,35.27,0,0,,0,0,4.9,8.1,320,1015,0,3.1,856,3.1,9,10,Clear,clear-day,VEAT
"Agartala, TR, India",2025-02-26T15:00:00,84.1,83,55.3,37.37,0,0,,0,0,4.9,5.8,320,1014,0,3.1,718,2.6,7,10,Clear,clear-day,VEAT
"Agartala, TR, India",2025-02-26T16:00:00,82.3,82,57.1,42.27,0,0,,0,0,5.6,5.8,320,1014,25,3.1,524,1.9,5,10,Partially cloudy,partly-cloudy-day,VEAT
"Agartala, TR, India",2025-02-26T17:00:00,80.5,80.5,55.3,41.99,0,0,,0,0,8.1,3.4,360,1014,50,3.1,289,1,3,10,Partially cloudy,partly-cloudy-day,VEAT
"Agartala, TR, India",2025-02-26T18:00:00,73.3,73.3,67.9,83.22,0,0,,0,0,13.4,0,0,1015,25,2.5,57,0.2,0,10,Partially cloudy,partly-cloudy-night,VEAT
"Agartala, TR, India",2025-02-26T19:00:00,71.5,71.5,67.9,88.43,0,0,,0,0,9.6,0,0,1016,25,2.5,0,0,0,10,Partially cloudy,partly-cloudy-night,VEAT
"Agartala, TR, India",2025-02-26T20:00:00,67.9,67.9,64.3,88.27,0,0,,0,0,6.9,0,0,1016,80.6,2.5,0,0,0,10,Partially cloudy,partly-cloudy-night,VEAT
"Agartala, TR, India",2025-02-26T21:00:00,67.4,67.4,41.1,38.3,0,0,,0,0,5.6,5.4,320.9,1017,95.3,15,0,0,0,10,Overcast,cloudy,remote
"Agartala, TR, India",2025-02-26T22:00:00,66.3,66.3,40.9,39.48,0,0,,0,0,6.7,5.6,323.8,1017,98.3,15,0,0,0,10,Overcast,cloudy,remote
"Agartala, TR, India",2025-02-26T23:00:00,65.6,65.6,41.1,40.77,0,0,,0,0,5.1,5.1,335.8,1017,93,15,0,0,0,10,Overcast,cloudy,remote
"Agartala, TR, India",2025-02-27T00:00:00,63.9,63.9,42.2,44.97,0,0,,0,0,4.7,4.7,348.1,1017,22,15,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"Agartala, TR, India",2025-02-27T01:00:00,62.5,62.5,43.2,49.3,0,0,,0,0,4.5,4.5,354.9,1016,99.9,15,0,0,0,10,Overcast,cloudy,remote
"Agartala, TR, India",2025-02-27T02:00:00,62,62,44.1,52.01,0,0,,0,0,3.6,3.6,4.2,1016,100,15,0,0,0,10,Overcast,cloudy,remote
"Agartala, TR, India",2025-02-27T03:00:00,61.2,61.2,44.5,54.09,0,0,,0,0,2.7,2.7,26.6,1016,100,15,0,0,0,10,Overcast,cloudy,remote
"Agartala, TR, India",2025-02-27T04:00:00,60.7,60.7,44.5,55.13,0,0,,0,0,2,2,46.6,1016,100,15,0,0,0,10,Overcast,cloudy,remote
"Agartala, TR, India",2025-02-27T05:00:00,60.7,60.7,60.7,100,0,0,,0,0,0.7,0,0,1015,91.9,1.2,0,0,0,10,Overcast,cloudy,VEAT
"Agartala, TR, India",2025-02-27T06:00:00,62.5,62.5,60.7,93.84,0,0,,0,0,0.4,0,0,1016,50.3,1.2,0,0,0,10,Partially cloudy,partly-cloudy-day,VEAT
"Agartala, TR, India",2025-02-27T07:00:00,67.9,67.9,58.9,72.93,0,0,,0,0,0.4,2.2,180,1017,0.8,1.2,25,0.1,0,10,Clear,clear-day,VEAT
"Agartala, TR, India",2025-02-27T08:00:00,73.3,73.3,64.3,73.45,0,0,,0,0,0.9,0,0,1017,0,1.2,224,0.8,2,10,Clear,clear-day,VEAT
"Agartala, TR, India",2025-02-27T09:00:00,75.1,75.1,62.5,64.92,0,0,,0,0,1.6,2.2,270,1017,0,1.9,461,1.7,5,10,Clear,clear-day,VEAT
"Agartala, TR, India",2025-02-27T10:00:00,80.5,81.7,62.5,54.32,0,0,,0,0,3.6,4.7,340,1016,0,3.1,667,2.4,7,10,Clear,clear-day,VEAT
"Agartala, TR, India",2025-02-27T11:00:00,84.1,83.8,58.9,42.54,0,0,,0,0,4.5,5.8,310,1015,0,3.1,816,2.9,8,10,Clear,clear-day,VEAT
"Agartala, TR, India",2025-02-27T12:00:00,85.9,85.4,58.9,40.16,0,0,,0,0,5.4,6.9,290,1014,0,3.1,900,3.2,9,10,Clear,clear-day,VEAT
"Agartala, TR, India",2025-02-27T13:00:00,85.9,84.9,57.1,37.65,0,0,,0,0,6.7,4.7,250,1013,0,3.1,908,3.3,9,10,Clear,clear-day,VEAT
"Agartala, TR, India",2025-02-27T14:00:00,85.9,84.5,55.3,35.27,0,0,,0,0,8.5,4.7,300,1012,0,3.1,842,3,8,10,Clear,clear-day,VEAT
"Agartala, TR, India",2025-02-27T15:00:00,84.1,83.8,58.9,42.54,0,0,,0,0,8.7,3.4,330,1011,0,3.1,704,2.5,7,10,Clear,clear-day,VEAT
"Agartala, TR, India",2025-02-27T16:00:00,84.1,84.3,60.7,45.36,0,0,,0,0,8.3,0,0,1011,0,3.1,513,1.8,5,10,Clear,clear-day,VEAT
"Agartala, TR, India",2025-02-27T17:00:00,80.5,82.6,66.1,61.6,0,0,,0,0,8.7,3.4,10,1012,0,2.5,284,1,3,10,Clear,clear-day,VEAT
"Agartala, TR, India",2025-02-27T18:00:00,75.1,75.1,66.1,73.62,0,0,,0,0,5.1,0,0,1012,0,2.5,60,0.2,0,10,Clear,clear-night,VEAT
"Agartala, TR, India",2025-02-27T19:00:00,73.3,73.3,67.9,83.22,0,0,,0,0,5.1,0,0,1013,25,2.5,0,0,0,10,Partially cloudy,partly-cloudy-night,VEAT
"Agartala, TR, India",2025-02-27T20:00:00,70.4,70.4,43.4,37.74,0,0,,0,0,6.3,5.6,293.7,1014,4.6,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-02-27T21:00:00,68.1,68.1,43.2,40.6,0,0,,0,0,8.9,5.6,312.8,1015,0.2,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-02-27T22:00:00,67.4,67.4,42.5,40.49,0,0,,0,0,6.9,5.6,325.8,1015,0,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-02-27T23:00:00,66.1,66.1,42.5,42.29,0,0,,0,0,4,4,338.1,1015,0,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-02-28T00:00:00,65.6,65.6,43.4,44.61,0,0,,0,0,3.8,3.6,359.4,1015,0.2,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-02-28T01:00:00,64.8,64.8,43.6,46.05,0,0,,0,0,3.6,3.6,32.7,1014,2.2,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-02-28T02:00:00,64.7,64.7,44,46.98,0,0,,0,0,3.8,3.8,42.8,1014,0,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-02-28T03:00:00,64.3,64.3,44.1,47.91,0,0,,0,0,3.4,3.4,57.7,1014,0,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-02-28T04:00:00,63.6,63.6,44.3,49.47,0,0,,0,0,2.7,2.7,28.5,1014,0,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-02-28T05:00:00,64.3,64.3,62.5,93.88,0,0,,0,0,3.1,0,0,1014,50,1.2,0,0,0,10,Partially cloudy,partly-cloudy-night,VEAT
"Agartala, TR, India",2025-02-28T06:00:00,64.3,64.3,62.5,93.88,0,0,,0,0,2.2,0,0,1014,50,1.2,0,0,0,10,Partially cloudy,partly-cloudy-day,VEAT
"Agartala, TR, India",2025-02-28T07:00:00,69.7,69.7,66.1,88.35,0,0,,0,0,3.4,0,0,1015,25,1.2,27,0.1,0,10,Partially cloudy,partly-cloudy-day,VEAT
"Agartala, TR, India",2025-02-28T08:00:00,71.5,71.5,64.3,78.06,0,0,,0,0,2.9,3.4,210,1016,25,1.2,221,0.8,2,10,Partially cloudy,partly-cloudy-day,VEAT
"Agartala, TR, India",2025-02-28T09:00:00,78.7,78.7,64.3,61.38,0,0,,0,0,2.2,0,0,1016,25,1.2,453,1.6,5,10,Partially cloudy,partly-cloudy-day,VEAT
"Agartala, TR, India",2025-02-28T10:00:00,80.5,82.2,64.3,57.86,0,0,,0,0,2.5,0,0,1016,25,1.9,654,2.4,7,10,Partially cloudy,partly-cloudy-day,VEAT
"Agartala, TR, India",2025-02-28T11:00:00,82.3,83.9,64.3,54.57,0,0,,0,0,5.1,3.4,330,1015,25,1.9,779,2.8,8,10,Partially cloudy,partly-cloudy-day,VEAT
"Agartala, TR, India",2025-02-28T12:00:00,82.3,83.3,62.5,51.23,0,0,,0,0,6.9,5.8,310,1014,25,1.9,854,3.1,9,10,Partially cloudy,partly-cloudy-day,VEAT
"Agartala, TR, India",2025-02-28T13:00:00,84.1,84.9,62.5,48.34,0,0,,0,0,7.2,4.7,340,1013,25,2.5,883,3.2,9,10,Partially cloudy,partly-cloudy-day,VEAT
"Agartala, TR, India",2025-02-28T14:00:00,84.1,84.9,62.5,48.34,0,0,,0,0,9.4,3.4,330,1012,25,2.5,832,3,8,10,Partially cloudy,partly-cloudy-day,VEAT
"Agartala, TR, India",2025-02-28T15:00:00,84.1,84.9,62.5,48.34,0,0,,0,0,10.3,3.4,260,1011,25,2.5,699,2.5,7,10,Partially cloudy,partly-cloudy-day,VEAT
"Agartala, TR, India",2025-02-28T16:00:00,82.3,83.3,62.5,51.23,0,0,,0,0,9.4,3.4,300,1011,25,2.5,508,1.8,5,10,Partially cloudy,partly-cloudy-day,VEAT
"Agartala, TR, India",2025-02-28T17:00:00,80.5,83.2,67.9,65.55,0,0,,0,0,8.7,3.4,50,1011,25,2.5,281,1,3,10,Partially cloudy,partly-cloudy-day,VEAT
"Agartala, TR, India",2025-02-28T18:00:00,76.9,76.9,67.9,73.79,0,0,,0,0,5.8,4.7,50,1012,25,1.9,59,0.2,0,10,Partially cloudy,partly-cloudy-night,VEAT
"Agartala, TR, India",2025-02-28T19:00:00,75.1,75.1,67.9,78.35,0,0,,0,0,3.8,0,0,1013,25,1.9,0,0,0,10,Partially cloudy,partly-cloudy-night,VEAT
"Agartala, TR, India",2025-02-28T20:00:00,73.3,73.3,67.9,83.22,0,0,,0,0,2.9,0,0,1013,25,1.9,0,0,0,10,Partially cloudy,partly-cloudy-night,VEAT
"Agartala, TR, India",2025-02-28T21:00:00,72.1,72.1,46.8,40.67,0,0,,0,0,3.1,2.7,263,1014,90.6,15,0,0,0,10,Overcast,cloudy,remote
"Agartala, TR, India",2025-02-28T22:00:00,71,71,46.8,42.19,0,0,,0,0,4,4,357.2,1014,9.6,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-02-28T23:00:00,69.5,69.5,46.8,44.31,0,0,,0,0,3.6,3.4,28.2,1014,79.9,15,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"Agartala, TR, India",2025-03-01T00:00:00,69,69,47.4,46.07,0,0,,0,0,2.2,2,63.6,1013,39,15,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"Agartala, TR, India",2025-03-01T01:00:00,67.7,67.7,47.4,48.1,0,0,,0,0,1.8,1.8,141.3,1013,74.1,15,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"Agartala, TR, India",2025-03-01T02:00:00,67,67,47.4,49.31,0,0,,0,0,3.4,3.4,95,1012,98.4,15,0,0,0,10,Overcast,cloudy,remote
"Agartala, TR, India",2025-03-01T03:00:00,66.6,66.6,47.6,50.27,0,0,,0,0,4.5,4.5,70.4,1012,24.6,15,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"Agartala, TR, India",2025-03-01T04:00:00,65.7,65.7,47.6,51.86,0,0,,0,0,4.3,4.3,89.2,1012,0.3,15,0,0,0,10,Clear,clear-night,remote
"Agartala, TR, India",2025-03-01T05:00:00,67.9,67.9,66.1,93.97,0,0,,0,0,4.5,0,0,1011,25,1.2,0,0,0,10,Partially cloudy,partly-cloudy-night,VEAT
"Agartala, TR, India",2025-03-01T06:00:00,69.7,69.7,66.1,88.35,0,0,,0,0,4.5,4.7,140,1012,25,1.2,0,0,0,10,Partially cloudy,partly-cloudy-day,VEAT
"Agartala, TR, India",2025-03-01T07:00:00,71.5,71.5,64.3,78.06,0,0,,0,0,5.1,3.4,170,1013,25,1.2,28,0.1,0,10,Partially cloudy,partly-cloudy-day,VEAT
"Agartala, TR, India",2025-03-01T08:00:00,76.9,76.9,67.9,73.79,0,0,,0,0,5.4,3.4,190,1014,25,1.2,223,0.8,2,10,Partially cloudy,partly-cloudy-day,VEAT
"Agartala, TR, India",2025-03-01T09:00:00,81.6,80.9,53.3,37.72,0,0,,0,0,5.8,4.7,179,1014,0,15,455,1.6,5,10,Clear,clear-day,remote
"Agartala, TR, India",2025-03-01T10:00:00,80.5,83.2,67.9,65.55,0,0,,0,0,7.4,8.1,230,1014,25,1.9,656,2.4,7,10,Partially cloudy,partly-cloudy-day,VEAT
"Agartala, TR, India",2025-03-01T11:00:00,85.9,90.4,69.7,58.57,0,0,,0,0,11.6,9.2,260,1013,25,2.5,804,2.9,8,10,Partially cloudy,partly-cloudy-day,VEAT
"Agartala, TR, India",2025-03-01T12:00:00,85.9,90.4,69.7,58.57,0,0,,0,0,14.3,9.2,250,1011,50,2.5,886,3.2,9,10,Partially cloudy,partly-cloudy-day,VEAT
"Agartala, TR, India",2025-03-01T13:00:00,93.5,90.4,49.9,22.8,0,0,,0,0,16.6,10.1,255.3,1011,0,15,896,3.2,9,10,Clear,clear-day,remote
"Agartala, TR, India",2025-03-01T14:00:00,87.7,89.2,64.3,45.9,0,0,,0,0,16.3,8.1,260,1010,25,2.5,832,3,8,10,Partially cloudy,partly-cloudy-day,VEAT
"Agartala, TR, India",2025-03-01T15:00:00,85.9,87.4,64.3,48.6,0,0,,0,0,18.1,8.1,290,1009,25,2.5,700,2.5,7,10,Partially cloudy,partly-cloudy-day,VEAT
"Agartala, TR, India",2025-03-01T16:00:00,84.1,86.4,66.1,54.82,0,0,,0,0,16.8,6.9,220,1008,25,2.5,510,1.8,5,10,Partially cloudy,partly-cloudy-day,VEAT
"Agartala, TR, India",2025-03-01T17:00:00,84.1,87.3,67.9,58.34,0,0,,0,0,15.7,4.7,220,1009,25,2.5,283,1,3,10,Partially cloudy,partly-cloudy-day,VEAT
"Agartala, TR, India",2025-03-01T18:00:00,82.3,87,71.5,69.91,0,0,,0,0,4.9,4.7,190,1009,25,2.5,60,0.2,0,10,Partially cloudy,partly-cloudy-night,VEAT
"Agartala, TR, India",2025-03-01T19:00:00,80.5,83.7,69.7,69.73,0,0,,0,0,4.3,9.2,200,1009,25,2.5,0,0,0,3,Partially cloudy,partly-cloudy-night,VEAT
"Agartala, TR, India",2025-03-01T20:00:00,75.5,75.5,60.3,59.43,0,0,,0,0,18.6,7.2,180.3,1010,0,15,0,0,0,3,Clear,clear-night,remote
"Agartala, TR, India",2025-03-01T21:00:00,73.5,73.5,65.9,77.25,0,0,,0,0,23.9,8.9,174.2,1010,0,15,0,0,0,3,Clear,clear-night,remote
